TCGA-04-1331,1
TCGA-04-1332,1
TCGA-04-1336,4
TCGA-04-1342,4
TCGA-04-1343,1
TCGA-04-1346,4
TCGA-04-1347,2
TCGA-04-1348,1
TCGA-04-1349,4
TCGA-04-1356,4
TCGA-04-1357,4
TCGA-04-1361,4
TCGA-04-1362,4
TCGA-04-1367,4
TCGA-04-1369,2
TCGA-04-1516,2
TCGA-04-1638,4
TCGA-04-1646,4
TCGA-04-1648,4
TCGA-04-1649,4
TCGA-04-1652,4
TCGA-04-1655,4
TCGA-09-0366,4
TCGA-09-0369,1
TCGA-09-1664,4
TCGA-09-1670,4
TCGA-09-1672,4
TCGA-09-1673,1
TCGA-09-1674,1
TCGA-09-1675,4
TCGA-09-2044,4
TCGA-09-2045,4
TCGA-09-2049,4
TCGA-09-2050,2
TCGA-09-2056,1
TCGA-10-0926,4
TCGA-10-0930,4
TCGA-10-0931,4
TCGA-10-0933,4
TCGA-10-0934,4
TCGA-10-0935,1
TCGA-13-0723,4
TCGA-13-0724,4
TCGA-13-0726,4
TCGA-13-0751,3
TCGA-13-0755,1
TCGA-13-0760,1
TCGA-13-0765,4
TCGA-13-0791,2
TCGA-13-0795,1
TCGA-13-0800,4
TCGA-13-0804,4
TCGA-13-0807,1
TCGA-13-0883,4
TCGA-13-0884,4
TCGA-13-0885,2
TCGA-13-0886,4
TCGA-13-0887,1
TCGA-13-0890,4
TCGA-13-0891,4
TCGA-13-0893,1
TCGA-13-0894,1
TCGA-13-0897,4
TCGA-13-0899,4
TCGA-13-0903,4
TCGA-13-0904,1
TCGA-13-0905,4
TCGA-13-0910,4
TCGA-13-0911,4
TCGA-13-0912,4
TCGA-13-0916,4
TCGA-13-0920,1
TCGA-13-0923,4
TCGA-13-0924,3
TCGA-13-1403,1
TCGA-13-1404,1
TCGA-13-1405,4
TCGA-13-1411,4
TCGA-13-1412,1
TCGA-13-1481,4
TCGA-13-1482,4
TCGA-13-1483,4
TCGA-13-1484,4
TCGA-13-1487,4
TCGA-13-1488,4
TCGA-13-1489,4
TCGA-13-1491,4
TCGA-13-1495,3
TCGA-13-1496,1
TCGA-13-1497,2
TCGA-13-1498,4
TCGA-13-1501,4
TCGA-13-1504,4
TCGA-13-1505,1
TCGA-13-1506,4
TCGA-13-1507,2
TCGA-13-1510,2
TCGA-13-1512,4
TCGA-13-2057,4
TCGA-13-2059,4
TCGA-13-2061,4
TCGA-13-2065,2
TCGA-13-2066,4
TCGA-13-2071,4
TCGA-20-0987,4
TCGA-20-0990,4
TCGA-20-0991,4
TCGA-20-1682,4
TCGA-20-1683,4
TCGA-20-1684,4
TCGA-20-1685,4
TCGA-20-1686,4
TCGA-20-1687,1
TCGA-23-1021,1
TCGA-23-1022,1
TCGA-23-1027,4
TCGA-23-1029,4
TCGA-23-1030,4
TCGA-23-1031,4
TCGA-23-1032,1
TCGA-23-1110,1
TCGA-23-1111,1
TCGA-23-1114,4
TCGA-23-1116,4
TCGA-23-1117,1
TCGA-23-1118,4
TCGA-23-1122,1
TCGA-23-1123,4
TCGA-23-1124,4
TCGA-23-1809,1
TCGA-23-2072,4
TCGA-23-2077,4
TCGA-23-2078,4
TCGA-23-2079,4
TCGA-23-2081,4
TCGA-23-2641,4
TCGA-23-2643,4
TCGA-23-2645,4
TCGA-23-2647,4
TCGA-23-2649,4
TCGA-24-0966,4
TCGA-24-0970,4
TCGA-24-0975,4
TCGA-24-0979,3
TCGA-24-0980,1
TCGA-24-1103,4
TCGA-24-1104,4
TCGA-24-1413,4
TCGA-24-1416,4
TCGA-24-1417,3
TCGA-24-1418,4
TCGA-24-1419,4
TCGA-24-1423,1
TCGA-24-1424,4
TCGA-24-1425,4
TCGA-24-1426,4
TCGA-24-1427,1
TCGA-24-1428,4
TCGA-24-1431,4
TCGA-24-1434,1
TCGA-24-1435,4
TCGA-24-1436,4
TCGA-24-1463,1
TCGA-24-1464,1
TCGA-24-1469,1
TCGA-24-1470,4
TCGA-24-1471,4
TCGA-24-1474,4
TCGA-24-1549,4
TCGA-24-1551,4
TCGA-24-1552,4
TCGA-24-1562,4
TCGA-24-1563,4
TCGA-24-1564,4
TCGA-24-1565,2
TCGA-24-1603,4
TCGA-24-1616,4
TCGA-24-1842,4
TCGA-24-1843,1
TCGA-24-1845,4
TCGA-24-1846,1
TCGA-24-1847,4
TCGA-24-1849,4
TCGA-24-1850,4
TCGA-24-2019,4
TCGA-24-2030,4
TCGA-24-2035,4
TCGA-24-2254,1
TCGA-24-2260,4
TCGA-24-2261,4
TCGA-24-2262,4
TCGA-24-2267,4
TCGA-24-2271,4
TCGA-24-2281,4
TCGA-24-2290,1
TCGA-24-2293,1
TCGA-25-1313,1
TCGA-25-1315,4
TCGA-25-1316,4
TCGA-25-1319,4
TCGA-25-1320,4
TCGA-25-1321,4
TCGA-25-1322,1
TCGA-25-1326,1
TCGA-25-1329,1
TCGA-25-2042,1
TCGA-25-2392,1
TCGA-25-2393,4
TCGA-25-2396,4
TCGA-25-2398,4
TCGA-25-2399,1
TCGA-25-2400,4
TCGA-25-2401,4
TCGA-25-2404,1
TCGA-25-2409,4
TCGA-29-1688,4
TCGA-29-1690,4
TCGA-29-1691,4
TCGA-29-1693,4
TCGA-29-1694,1
TCGA-29-1695,4
TCGA-29-1696,4
TCGA-29-1697,4
TCGA-29-1698,4
TCGA-29-1699,1
TCGA-29-1701,4
TCGA-29-1703,4
TCGA-29-1705,3
TCGA-29-1707,4
TCGA-29-1710,4
TCGA-29-1711,1
TCGA-29-1761,1
TCGA-29-1762,4
TCGA-29-1763,3
TCGA-29-1764,4
TCGA-29-1768,4
TCGA-29-1769,4
TCGA-29-1770,1
TCGA-29-1771,4
TCGA-29-1774,1
TCGA-29-1776,4
TCGA-29-1777,2
TCGA-29-1778,2
TCGA-29-1781,4
TCGA-29-1783,4
TCGA-29-1784,2
TCGA-29-1785,1
TCGA-29-2431,4
TCGA-29-2432,4
TCGA-29-2434,4
TCGA-30-1714,4
TCGA-30-1718,1
TCGA-30-1853,4
TCGA-30-1857,4
TCGA-31-1950,4
TCGA-36-2530,1
TCGA-36-2532,4
TCGA-36-2533,1
TCGA-36-2534,4
TCGA-36-2537,4
TCGA-36-2538,4
TCGA-36-2542,4
TCGA-36-2543,4
TCGA-36-2544,3
TCGA-36-2545,4
TCGA-36-2547,1
TCGA-36-2548,2
TCGA-36-2551,4
TCGA-36-2552,4
TCGA-42-2582,4
TCGA-42-2587,2
TCGA-42-2588,2
TCGA-42-2589,4
TCGA-42-2590,4
TCGA-42-2591,3
TCGA-57-1586,4
TCGA-57-1993,4
TCGA-59-2348,1
TCGA-59-2354,1
TCGA-59-2355,4
TCGA-59-2363,4
TCGA-61-1722,1
TCGA-61-1725,4
TCGA-61-1727,4
TCGA-61-1728,4
TCGA-61-1730,4
TCGA-61-1733,1
TCGA-61-1736,4
TCGA-61-1737,1
TCGA-61-1738,1
TCGA-61-1740,1
TCGA-61-1741,4
TCGA-61-1895,4
TCGA-61-1899,4
TCGA-61-1901,4
TCGA-61-1903,4
TCGA-61-1904,3
TCGA-61-1906,1
TCGA-61-1907,1
TCGA-61-1910,1
TCGA-61-1911,4
TCGA-61-1914,4
TCGA-61-1915,1
TCGA-61-1995,4
TCGA-61-1998,4
TCGA-61-2002,1
TCGA-61-2003,4
TCGA-61-2008,4
TCGA-61-2009,4
TCGA-61-2012,1
TCGA-61-2016,4
TCGA-61-2092,4
TCGA-61-2095,1
TCGA-61-2097,4
TCGA-61-2101,4
TCGA-61-2102,4
TCGA-61-2110,4
TCGA-61-2111,4
TCGA-61-2113,4
TCGA-61-2612,4
TCGA-61-2613,4
TCGA-61-2614,1
